GEOID,INTPTLAT,INTPTLONG,POP10,location,TotalArea_SqKM,PopDensity_SqKM
12434,42.363640000000004,-74.502385,751,"{'type': 'Point', 'coordinates': [-74.502385, 42.363640000000004]}",36.76821,20.425253228264307
12435,41.7308,-74.51335999999999,326,"{'type': 'Point', 'coordinates': [-74.51335999999999, 41.7308]}",25.987854,12.54432166657547
12436,42.195759,-74.077821,417,"{'type': 'Point', 'coordinates': [-74.077821, 42.195759]}",40.12202,10.393295252831239
12438,42.204899,-74.60100600000001,59,"{'type': 'Point', 'coordinates': [-74.60100600000001, 42.204899]}",1.244811,47.396753402725395
12439,42.277817,-74.21039,305,"{'type': 'Point', 'coordinates': [-74.21039, 42.277817]}",20.345378,14.991119850415165
12440,41.781151,-74.172877,1980,"{'type': 'Point', 'coordinates': [-74.172877, 41.781151]}",60.997489,32.46035258926806
12441,42.134425,-74.509212,114,"{'type': 'Point', 'coordinates': [-74.509212, 42.134425]}",16.396206,6.952827989597106
12442,42.181895000000004,-74.221715,953,"{'type': 'Point', 'coordinates': [-74.221715, 42.181895000000004]}",86.117837,11.066232422906767
12443,41.934991,-74.084925,3825,"{'type': 'Point', 'coordinates': [-74.084925, 41.934991]}",46.962498,81.44796726954347
12444,42.264233000000004,-74.29751999999999,497,"{'type': 'Point', 'coordinates': [-74.29751999999999, 42.264233000000004]}",40.098057,12.39461552962529
12446,41.809571000000005,-74.32644300000001,5061,"{'type': 'Point', 'coordinates': [-74.32644300000001, 41.809571000000005]}",176.479431,28.67756299599583
12448,42.086646,-74.16066,388,"{'type': 'Point', 'coordinates': [-74.16066, 42.086646]}",30.83272,12.584034104029746
12449,41.992378,-73.993774,3367,"{'type': 'Point', 'coordinates': [-73.993774, 41.992378]}",9.849151,341.8568768008532
12450,42.133247,-74.244279,183,"{'type': 'Point', 'coordinates': [-74.244279, 42.133247]}",25.635074,7.138656982226773
12451,42.304893,-73.948176,1674,"{'type': 'Point', 'coordinates': [-73.948176, 42.304893]}",30.711211,54.50778219067949
12452,42.252385,-74.364938,213,"{'type': 'Point', 'coordinates': [-74.364938, 42.252385]}",22.232106,9.580738774815124
12453,42.093389,-73.93628100000001,366,"{'type': 'Point', 'coordinates': [-73.93628100000001, 42.093389]}",1.277725,286.446614099278
12454,42.286970000000004,-74.14954200000001,297,"{'type': 'Point', 'coordinates': [-74.14954200000001, 42.286970000000004]}",28.953202,10.257932784083778
12455,42.140733000000004,-74.65947800000001,1988,"{'type': 'Point', 'coordinates': [-74.65947800000001, 42.140733000000004]}",201.586821,9.861755794045683
12456,42.032705,-73.99713299999999,639,"{'type': 'Point', 'coordinates': [-73.99713299999999, 42.032705]}",1.452007,440.0805230277815
12457,42.044071,-74.252501,763,"{'type': 'Point', 'coordinates': [-74.252501, 42.044071]}",36.189693,21.083350997202437
12458,41.822918,-74.43208,3232,"{'type': 'Point', 'coordinates': [-74.43208, 41.822918]}",84.001477,38.47551394840355
12459,42.240382000000004,-74.678893,161,"{'type': 'Point', 'coordinates': [-74.678893, 42.240382000000004]}",19.71878,8.164805327712973
12460,42.415615,-74.14759000000001,277,"{'type': 'Point', 'coordinates': [-74.14759000000001, 42.415615]}",5.344418,51.82977828455783
12461,41.904961,-74.26799799999999,1634,"{'type': 'Point', 'coordinates': [-74.26799799999999, 41.904961]}",61.930512,26.38440967515334
12463,42.20551,-74.020414,1484,"{'type': 'Point', 'coordinates': [-74.020414, 42.20551]}",28.0925,52.82548722968764
12464,42.023540999999994,-74.367292,1020,"{'type': 'Point', 'coordinates': [-74.367292, 42.023540999999994]}",114.357388,8.919406238974258
12465,42.157153,-74.46001600000001,266,"{'type': 'Point', 'coordinates': [-74.46001600000001, 42.157153]}",7.506436,35.43625763278339
12466,41.904345,-73.979025,2471,"{'type': 'Point', 'coordinates': [-73.979025, 41.904345]}",2.688095,919.2383453709783
12468,42.300461999999996,-74.423763,1036,"{'type': 'Point', 'coordinates': [-74.423763, 42.300461999999996]}",113.250371,9.14787290189098
12469,42.448595000000005,-74.24609699999999,677,"{'type': 'Point', 'coordinates': [-74.24609699999999, 42.448595000000005]}",87.864713,7.705027159196435
12470,42.299624,-74.09338699999999,536,"{'type': 'Point', 'coordinates': [-74.09338699999999, 42.299624]}",25.446131,21.06410597351715
12471,41.843871,-74.041344,215,"{'type': 'Point', 'coordinates': [-74.041344, 41.843871]}",1.438284,149.48369028648028
12472,41.84709,-74.079545,1572,"{'type': 'Point', 'coordinates': [-74.079545, 41.84709]}",9.664015,162.66531043256867
12473,42.258165999999996,-74.041007,861,"{'type': 'Point', 'coordinates': [-74.041007, 42.258165999999996]}",38.891154,22.138710514992688
12474,42.323834999999995,-74.582994,1162,"{'type': 'Point', 'coordinates': [-74.582994, 42.323834999999995]}",114.458149,10.152182349200842
12475,42.015237,-74.01543199999999,354,"{'type': 'Point', 'coordinates': [-74.01543199999999, 42.015237]}",3.183035,111.21461121225498
12477,42.092591,-73.98810999999999,18787,"{'type': 'Point', 'coordinates': [-73.98810999999999, 42.092591]}",171.84925,109.32256032540147
12480,42.135381,-74.391274,634,"{'type': 'Point', 'coordinates': [-74.391274, 42.135381]}",87.947861,7.208816596460487
12481,41.987348,-74.228435,1356,"{'type': 'Point', 'coordinates': [-74.228435, 41.987348]}",32.709811,41.45545200490458
12482,42.268143,-73.955446,680,"{'type': 'Point', 'coordinates': [-73.955446, 42.268143]}",5.726553,118.74508102867466
12483,41.672235,-74.421901,259,"{'type': 'Point', 'coordinates': [-74.421901, 41.672235]}",8.663927,29.894065358583934
12484,41.861918,-74.176528,2733,"{'type': 'Point', 'coordinates': [-74.176528, 41.861918]}",61.683247,44.30700608221873
12485,42.205023,-74.144201,865,"{'type': 'Point', 'coordinates': [-74.144201, 42.205023]}",22.008105,39.303701977067085
12486,41.832417,-74.06398399999999,1523,"{'type': 'Point', 'coordinates': [-74.06398399999999, 41.832417]}",9.274814,164.20814476710802
12487,41.869399,-73.998805,3268,"{'type': 'Point', 'coordinates': [-73.998805, 41.869399]}",41.408606,78.92079245555864
12489,41.750485,-74.358293,1292,"{'type': 'Point', 'coordinates': [-74.358293, 41.750485]}",16.130195,80.09822571890793
12490,42.122854,-73.924476,110,"{'type': 'Point', 'coordinates': [-73.924476, 42.122854]}",1.360823,80.83343682462746
12491,41.965192,-74.141459,1675,"{'type': 'Point', 'coordinates': [-74.141459, 41.965192]}",24.05443,69.633743140037
12492,42.184925,-74.335763,271,"{'type': 'Point', 'coordinates': [-74.335763, 42.184925]}",99.618598,2.72037556681936
12493,41.785665,-73.974132,495,"{'type': 'Point', 'coordinates': [-73.974132, 41.785665]}",17.908023,27.64124214046408
12494,41.956598,-74.29289399999999,764,"{'type': 'Point', 'coordinates': [-74.29289399999999, 41.956598]}",48.544353,15.73818483068463
12495,42.084922999999996,-74.24068,265,"{'type': 'Point', 'coordinates': [-74.24068, 42.084922999999996]}",23.672967,11.194203075600958
12496,42.338035999999995,-74.270087,1634,"{'type': 'Point', 'coordinates': [-74.270087, 42.338035999999995]}",122.390608,13.350697628693862
12498,42.045663,-74.10961800000001,4851,"{'type': 'Point', 'coordinates': [-74.10961800000001, 42.045663]}",56.478337,85.89133918727104
12501,41.862964,-73.57351700000001,2457,"{'type': 'Point', 'coordinates': [-73.57351700000001, 41.862964]}",80.029246,30.701276380887055
12502,42.086568,-73.66472399999999,1164,"{'type': 'Point', 'coordinates': [-73.66472399999999, 42.086568]}",86.247703,13.49601159812917
12503,42.035959000000005,-73.580146,775,"{'type': 'Point', 'coordinates': [-73.580146, 42.035959000000005]}",54.875276,14.122935800814924
12504,42.035298,-73.91314399999999,1395,"{'type': 'Point', 'coordinates': [-73.91314399999999, 42.035298]}",5.91254,235.93920717661106
12507,42.009240999999996,-73.917141,167,"{'type': 'Point', 'coordinates': [-73.917141, 42.009240999999996]}",3.914995,42.656504031295064
12508,41.495996000000005,-73.953632,19880,"{'type': 'Point', 'coordinates': [-73.953632, 41.495996000000005]}",37.894231,524.6181140342973
12512,41.548499,-73.968402,127,"{'type': 'Point', 'coordinates': [-73.968402, 41.548499]}",1.157938,109.67772022336257
12513,42.219307,-73.720481,651,"{'type': 'Point', 'coordinates': [-73.720481, 42.219307]}",7.61589,85.47917577591062
12514,41.877409,-73.764423,2938,"{'type': 'Point', 'coordinates': [-73.764423, 41.877409]}",69.728089,42.13509995950126
12515,41.684774,-74.06484,1549,"{'type': 'Point', 'coordinates': [-74.06484, 41.684774]}",13.020978,118.96187828594749
12516,42.109096,-73.561332,1833,"{'type': 'Point', 'coordinates': [-73.561332, 42.109096]}",40.577443,45.17288090331369
12517,42.114296,-73.50745400000001,509,"{'type': 'Point', 'coordinates': [-73.50745400000001, 42.114296]}",27.119563,18.7687390095482
12518,41.416157,-74.043064,5870,"{'type': 'Point', 'coordinates': [-74.043064, 41.416157]}",25.897273,226.66479208061793
12520,41.428017,-73.996195,3109,"{'type': 'Point', 'coordinates': [-73.996195, 41.428017]}",10.297358,301.9221046796664
12521,42.171335,-73.650487,1644,"{'type': 'Point', 'coordinates': [-73.650487, 42.171335]}",85.995259,19.117332968320962
12522,41.719978999999995,-73.598384,5172,"{'type': 'Point', 'coordinates': [-73.598384, 41.719978999999995]}",97.811513,52.87721088620723
12523,42.086870000000005,-73.759509,1798,"{'type': 'Point', 'coordinates': [-73.759509, 42.086870000000005]}",57.171482,31.449245971969034
12524,41.528785,-73.888317,15598,"{'type': 'Point', 'coordinates': [-73.888317, 41.528785]}",42.505125,366.9675127411106
12525,41.691564,-74.188272,3311,"{'type': 'Point', 'coordinates': [-74.188272, 41.691564]}",61.813454,53.56439069073862
12526,42.122234000000006,-73.858769,3686,"{'type': 'Point', 'coordinates': [-73.858769, 42.122234000000006]}",83.344359,44.22614852674072
12527,41.519428000000005,-73.93566899999999,147,"{'type': 'Point', 'coordinates': [-73.93566899999999, 41.519428000000005]}",0.403226,364.55982501128403
12528,41.722069,-74.00947099999999,13344,"{'type': 'Point', 'coordinates': [-74.00947099999999, 41.722069]}",108.460861,123.03055569510923
12529,42.198626000000004,-73.542777,2859,"{'type': 'Point', 'coordinates': [-73.542777, 42.198626000000004]}",173.439223,16.48416056384201
12530,42.207459,-73.687752,124,"{'type': 'Point', 'coordinates': [-73.687752, 42.207459]}",0.896868,138.25891881525487
12531,41.540556,-73.67167099999999,3601,"{'type': 'Point', 'coordinates': [-73.67167099999999, 41.540556]}",47.923047,75.14129892450286
12533,41.559771999999995,-73.787099,25307,"{'type': 'Point', 'coordinates': [-73.787099, 41.559771999999995]}",127.844449,197.95149650963728
12534,42.217345,-73.752256,17867,"{'type': 'Point', 'coordinates': [-73.752256, 42.217345]}",228.490509,78.19580812435409
12538,41.792229999999996,-73.89376700000001,14578,"{'type': 'Point', 'coordinates': [-73.89376700000001, 41.792229999999996]}",68.831114,211.79375362136375
12540,41.671202,-73.724891,7802,"{'type': 'Point', 'coordinates': [-73.724891, 41.671202]}",89.142728,87.52256269294338
12542,41.613876,-74.01501400000001,5913,"{'type': 'Point', 'coordinates': [-74.01501400000001, 41.613876]}",37.589501,157.30456224997508
12543,41.49552,-74.17310400000001,3001,"{'type': 'Point', 'coordinates': [-74.17310400000001, 41.49552]}",31.343996,95.74401426033873
12545,41.782903999999995,-73.669402,4763,"{'type': 'Point', 'coordinates': [-73.669402, 41.782903999999995]}",142.445348,33.43738540341802
12546,41.948,-73.523349,3039,"{'type': 'Point', 'coordinates': [-73.523349, 41.948]}",119.422651,25.44743375358499
12547,41.660687,-73.98656700000001,2891,"{'type': 'Point', 'coordinates': [-73.98656700000001, 41.660687]}",27.257113,106.06405748106926
12548,41.658064,-74.102416,1494,"{'type': 'Point', 'coordinates': [-74.102416, 41.658064]}",15.744109,94.89263571536503
12549,41.528031,-74.259365,10201,"{'type': 'Point', 'coordinates': [-74.259365, 41.528031]}",101.871442,100.13601260302175
12550,41.539574,-74.057223,54447,"{'type': 'Point', 'coordinates': [-74.057223, 41.539574]}",92.937812,585.8433594283455
12553,41.455672,-74.074946,24438,"{'type': 'Point', 'coordinates': [-74.074946, 41.455672]}",66.255662,368.8439487632015
12561,41.759307,-74.096058,18308,"{'type': 'Point', 'coordinates': [-74.096058, 41.759307]}",156.294113,117.13812918852547
12563,41.499189,-73.587226,8084,"{'type': 'Point', 'coordinates': [-73.587226, 41.499189]}",60.510458,133.59674124429864
12564,41.582614,-73.582577,7338,"{'type': 'Point', 'coordinates': [-73.582577, 41.582614]}",106.713914,68.7632917296989
12565,42.247128000000004,-73.647638,1487,"{'type': 'Point', 'coordinates': [-73.647638, 42.247128000000004]}",3.872633,383.9764831834052
12566,41.633519,-74.319661,10753,"{'type': 'Point', 'coordinates': [-74.319661, 41.633519]}",141.391231,76.05139246577463
12567,41.986194,-73.642216,2854,"{'type': 'Point', 'coordinates': [-73.642216, 41.986194]}",120.32788,23.718526412997555
12569,41.734556,-73.792835,9826,"{'type': 'Point', 'coordinates': [-73.792835, 41.734556]}",87.019947,112.9166396757286
12570,41.626251,-73.675608,7699,"{'type': 'Point', 'coordinates': [-73.675608, 41.626251]}",56.400029,136.50702200880073
12571,42.002775,-73.809608,9918,"{'type': 'Point', 'coordinates': [-73.809608, 42.002775]}",151.718852,65.37091382684599
12572,41.924884999999996,-73.863664,9123,"{'type': 'Point', 'coordinates': [-73.863664, 41.924884999999996]}",133.471321,68.3517622486107
12574,41.917688,-73.945658,329,"{'type': 'Point', 'coordinates': [-73.945658, 41.917688]}",1.30457,252.19037690580038
12575,41.518882,-74.14334699999999,2258,"{'type': 'Point', 'coordinates': [-74.14334699999999, 41.518882]}",26.25829,85.99189056103806
12577,41.424040000000005,-74.12214200000001,2029,"{'type': 'Point', 'coordinates': [-74.12214200000001, 41.424040000000005]}",15.611811,129.96570353048727
12578,41.80912,-73.795854,2411,"{'type': 'Point', 'coordinates': [-73.795854, 41.80912]}",40.972038,58.84501034583635
12580,41.863651000000004,-73.87153599999999,4402,"{'type': 'Point', 'coordinates': [-73.87153599999999, 41.863651000000004]}",56.431432,78.00617216305976
12581,41.901615,-73.700592,2246,"{'type': 'Point', 'coordinates': [-73.700592, 41.901615]}",105.722755,21.244243966211435
12582,41.544301000000004,-73.738452,6191,"{'type': 'Point', 'coordinates': [-73.738452, 41.544301000000004]}",34.149401,181.29161328481283
12583,42.063367,-73.868652,2451,"{'type': 'Point', 'coordinates': [-73.868652, 42.063367]}",33.929366,72.238308254861
12585,41.726403999999995,-73.69151,885,"{'type': 'Point', 'coordinates': [-73.69151, 41.726403999999995]}",12.952685,68.32560198908565
12586,41.562764,-74.170102,12540,"{'type': 'Point', 'coordinates': [-74.170102, 41.562764]}",62.445004,200.81670584887786
12589,41.623791,-74.158771,17228,"{'type': 'Point', 'coordinates': [-74.158771, 41.623791]}",151.863129,113.44425808584519
12590,41.592556,-73.886853,35102,"{'type': 'Point', 'coordinates': [-73.886853, 41.592556]}",90.637536,387.278842178587
12592,41.802075,-73.578626,1486,"{'type': 'Point', 'coordinates': [-73.578626, 41.802075]}",49.041326,30.30097514084346
12594,41.684461,-73.557676,4275,"{'type': 'Point', 'coordinates': [-73.557676, 41.684461]}",63.93072,66.86926097500545
12601,41.701921,-73.911519,43398,"{'type': 'Point', 'coordinates': [-73.911519, 41.701921]}",49.406075,878.3940031666147
12603,41.675868,-73.86448399999999,42810,"{'type': 'Point', 'coordinates': [-73.86448399999999, 41.675868]}",84.305463,507.79627412757344
12604,41.688259,-73.89217099999999,586,"{'type': 'Point', 'coordinates': [-73.89217099999999, 41.688259]}",0.263661,2222.5509271374985
12701,41.650828999999995,-74.699907,11324,"{'type': 'Point', 'coordinates': [-74.699907, 41.650828999999995]}",152.529397,74.24142639205478
12719,41.49825,-74.904285,1207,"{'type': 'Point', 'coordinates': [-74.904285, 41.49825]}",45.785659,26.361966309144965
12720,41.645919,-74.907759,172,"{'type': 'Point', 'coordinates': [-74.907759, 41.645919]}",34.61736,4.968605347143746
12721,41.581723,-74.422422,6627,"{'type': 'Point', 'coordinates': [-74.422422, 41.581723]}",65.935092,100.5079358955016
12722,41.590634,-74.37430400000001,158,"{'type': 'Point', 'coordinates': [-74.37430400000001, 41.590634]}",0.720906,219.1686572174458
12723,41.770579,-75.071831,1826,"{'type': 'Point', 'coordinates': [-75.071831, 41.770579]}",83.282476,21.925380796795714
12724,41.837621,-74.958711,245,"{'type': 'Point', 'coordinates': [-74.958711, 41.837621]}",19.572158,12.51778163654718
12725,41.983183000000004,-74.570105,277,"{'type': 'Point', 'coordinates': [-74.570105, 41.983183000000004]}",175.832463,1.5753632479117352
12726,41.672112,-75.013568,1162,"{'type': 'Point', 'coordinates': [-75.013568, 41.672112]}",77.520239,14.989633868388873
12729,41.475792,-74.623499,1874,"{'type': 'Point', 'coordinates': [-74.623499, 41.475792]}",58.381123,32.099416792650594
12732,41.551487,-74.874606,786,"{'type': 'Point', 'coordinates': [-74.874606, 41.551487]}",66.891861,11.750308456809117
12733,41.724768,-74.617933,1446,"{'type': 'Point', 'coordinates': [-74.617933, 41.724768]}",13.305131,108.67987695874622
12734,41.734584999999996,-74.75046,867,"{'type': 'Point', 'coordinates': [-74.75046, 41.734584999999996]}",35.770494,24.237853690250965
12736,41.852843,-75.021754,118,"{'type': 'Point', 'coordinates': [-75.021754, 41.852843]}",15.763744,7.485531356002736
12737,41.501481,-74.798632,1910,"{'type': 'Point', 'coordinates': [-74.798632, 41.501481]}",98.73903,19.343921041152623
12738,41.676246,-74.58621099999999,320,"{'type': 'Point', 'coordinates': [-74.58621099999999, 41.676246]}",17.110498,18.701968814700777
12740,41.938832,-74.434026,1886,"{'type': 'Point', 'coordinates': [-74.434026, 41.938832]}",195.212507,9.661266222045906
